YYYYMM,Description,Quantity,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,Erratic,Intermittent,Lumpy,Smooth,Quantity_bf1mm,0_cluster_bf1mm,1_cluster_bf1mm,2_cluster_bf1mm,3_cluster_bf1mm,4_cluster_bf1mm,predict_Quantity
2011-12-01,TEA BAG PLATE RED RETROSPOT,60,4,2,0,0,0,0,0,1,0,401.0,35.0,18.0,0.0,0.0,5.0,182.0
2011-12-01,TEA COSY BLUE STRIPE,1,0,1,0,0,0,1,0,0,0,41.0,3.0,10.0,0.0,0.0,3.0,51.0
2011-12-01,TEA COSY RED  STRIPE,13,2,1,0,0,0,0,0,1,0,58.0,15.0,5.0,0.0,0.0,2.0,40.0
2011-12-01,TEA FOR ONE POLKADOT,4,5,0,0,0,0,0,0,1,0,47.0,9.0,9.0,0.0,0.0,3.0,13.0
2011-12-01,TEA PARTY  WRAPPING PAPER ,-25,1,0,0,0,0,0,0,1,0,300.0,9.0,0.0,0.0,0.0,0.0,194.0
2011-12-01,TEA PARTY BIRTHDAY CARD,183,10,3,1,0,1,0,0,1,0,461.0,23.0,14.0,1.0,0.0,5.0,457.0
2011-12-01,TEA TIME DES TEA COSY,1,0,1,0,0,0,0,0,1,0,22.0,3.0,4.0,0.0,0.0,1.0,30.0
2011-12-01,TEA TIME KITCHEN APRON,4,2,1,0,0,0,0,0,1,0,83.0,19.0,3.0,0.0,0.0,3.0,40.0
2011-12-01,TEA TIME OVEN GLOVE,6,4,2,0,0,1,0,0,1,0,333.0,28.0,9.0,0.0,0.0,9.0,141.0
2011-12-01,TEA TIME PARTY BUNTING,67,7,0,0,0,1,0,0,1,0,77.0,9.0,2.0,0.0,0.0,1.0,108.0
2011-12-01,TEA TIME TABLE CLOTH,1,0,1,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5.0
2011-11-01,TEA TIME TEA SET IN GIFT BOX,6,1,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,17.0
2011-12-01,TEA TIME TEAPOT IN GIFT BOX,1,0,1,0,0,0,0,0,1,0,74.0,9.0,7.0,0.0,0.0,4.0,49.0
2011-08-01,TEATIME FUNKY FLOWER BACKPACK FOR 2,1,0,1,0,0,0,1,0,0,0,3.0,1.0,2.0,0.0,0.0,0.0,3.0
2011-11-01,TEATIME PEN CASE & PENS,2,2,0,0,0,0,1,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,10.0
2011-12-01,TEATIME PUSH DOWN RUBBER,3,0,1,0,0,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,198.0
2011-11-01,TEATIME ROUND PENCIL SHARPENER ,126,7,3,0,0,0,0,0,1,0,179.0,10.0,0.0,0.0,0.0,1.0,123.0
2011-12-01,THREE CANVAS LUGGAGE TAGS,15,1,2,0,0,0,1,0,0,0,17.0,1.0,2.0,0.0,0.0,1.0,12.0
2011-11-01,THREE MINI HANGING FRAMES,68,23,4,0,0,1,0,0,1,0,32.0,9.0,0.0,0.0,0.0,0.0,7.0
2011-11-01,TIGRIS EYE CHUNKY CHARM BRACELET,3,0,3,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2011-12-01,TOADSTOOL BEDSIDE LIGHT ,13,8,0,0,0,0,0,0,1,0,56.0,21.0,0.0,0.0,0.0,1.0,48.0
2011-12-01,TOADSTOOL MONEY BOX,7,3,0,0,0,0,0,0,1,0,71.0,20.0,7.0,0.0,0.0,0.0,66.0
2011-12-01,TOAST ITS - BEST MUM,12,1,0,0,0,0,0,0,1,0,92.0,7.0,1.0,0.0,0.0,0.0,108.0
2011-12-01,TOAST ITS - FAIRY FLOWER,9,1,2,0,0,0,0,0,1,0,146.0,5.0,21.0,0.0,0.0,3.0,57.0
2011-12-01,TOAST ITS - HAPPY BIRTHDAY,16,1,1,0,0,0,1,0,0,0,41.0,4.0,13.0,0.0,0.0,0.0,25.0
2011-12-01,TOAST ITS - I LOVE YOU ,19,2,0,0,0,0,0,0,1,0,48.0,6.0,0.0,0.0,0.0,0.0,52.0
2011-12-01,TOILET METAL SIGN,42,8,3,0,0,1,0,0,1,0,346.0,22.0,10.0,2.0,0.0,10.0,399.0
2011-12-01,TOILET SIGN OCCUPIED OR VACANT,140,10,4,0,0,1,0,0,0,1,343.0,21.0,20.0,0.0,0.0,6.0,396.0
2011-12-01,TOMATO CHARLIE+LOLA COASTER SET,8,3,1,0,0,0,1,0,0,0,61.0,14.0,0.0,0.0,0.0,2.0,32.0
2011-12-01,TOOL BOX SOFT TOY ,4,2,0,0,0,0,0,0,1,0,32.0,19.0,1.0,0.0,0.0,1.0,8.0
2011-12-01,TOOTHPASTE TUBE PEN,3,0,2,0,0,0,0,0,1,0,198.0,19.0,23.0,0.0,0.0,3.0,146.0
2011-11-01,TOTE BAG I LOVE LONDON,138,13,8,0,0,0,0,0,1,0,45.0,6.0,2.0,0.0,0.0,0.0,101.0
2011-12-01,TOXIC AREA  DOOR HANGER ,4,2,1,0,0,0,0,0,1,0,188.0,25.0,7.0,0.0,0.0,1.0,275.0
2011-12-01,TOY TIDY DOLLY GIRL DESIGN,13,2,4,0,0,0,0,0,1,0,58.0,9.0,10.0,0.0,0.0,3.0,44.0
2011-12-01,TOY TIDY PINK POLKADOT,22,2,5,0,0,1,0,0,1,0,149.0,23.0,10.0,0.0,0.0,2.0,269.0
2011-12-01,TOY TIDY SPACEBOY  ,15,3,3,0,0,1,0,0,1,0,84.0,20.0,13.0,0.0,0.0,2.0,96.0
2011-11-01,TOYBOX  WRAP ,50,2,0,0,0,0,0,0,1,0,50.0,2.0,0.0,0.0,0.0,0.0,158.0
2011-12-01,TRADITIONAL CHRISTMAS RIBBONS,49,3,0,0,0,0,0,0,1,0,652.0,53.0,26.0,0.0,0.0,3.0,529.0
2011-12-01,TRADITIONAL KNITTING NANCY,192,11,4,0,0,0,0,0,1,0,1076.0,75.0,25.0,0.0,0.0,10.0,876.0
2011-12-01,TRADITIONAL MODELLING CLAY,133,6,1,0,0,0,0,0,1,0,1181.0,44.0,14.0,0.0,0.0,5.0,644.0
2011-11-01,TRADITIONAL NAUGHTS & CROSSES,1375,98,23,0,0,2,0,0,1,0,457.0,49.0,1.0,0.0,0.0,0.0,241.0
2011-11-01,TRADITIONAL PICK UP STICKS GAME ,1242,115,26,0,0,1,0,0,1,0,374.0,48.0,2.0,0.0,0.0,0.0,174.0
2011-12-01,TRADITIONAL WOODEN CATCH CUP GAME ,26,4,1,0,0,0,0,0,1,0,567.0,45.0,21.0,0.0,0.0,6.0,289.0
2011-12-01,TRADITIONAL WOODEN SKIPPING ROPE,28,8,1,0,0,0,0,0,1,0,603.0,54.0,19.0,0.0,0.0,1.0,588.0
2011-11-01,TRADTIONAL ALPHABET STAMP SET,394,83,11,0,0,5,0,0,1,0,181.0,30.0,2.0,0.0,0.0,0.0,56.0
2011-12-01,TRANSPARENT ACRYLIC TAPE DISPENSER,1,0,1,0,0,0,0,0,1,0,6.0,2.0,3.0,0.0,0.0,0.0,9.0
2011-11-01,TRAVEL CARD WALLET FLOWER MEADOW,113,9,7,0,0,2,0,0,0,1,104.0,13.0,4.0,0.0,0.0,2.0,168.0
2011-12-01,TRAVEL CARD WALLET I LOVE LONDON,73,2,1,0,0,0,0,0,1,0,542.0,29.0,23.0,0.0,0.0,0.0,415.0
2011-12-01,TRAVEL CARD WALLET KEEP CALM,561,10,1,0,0,0,0,0,1,0,1638.0,40.0,13.0,0.0,0.0,6.0,1076.0
2011-12-01,TRAVEL CARD WALLET PANTRY,31,1,4,0,0,0,0,0,1,0,157.0,12.0,15.0,0.0,0.0,1.0,184.0
2011-12-01,TRAVEL CARD WALLET RETRO PETALS,11,2,0,0,0,0,0,0,1,0,29.0,1.0,1.0,0.0,0.0,0.0,43.0
2011-12-01,TRAVEL CARD WALLET RETROSPOT,59,5,2,0,0,0,0,0,0,1,271.0,18.0,14.0,0.0,0.0,1.0,251.0
2011-12-01,TRAVEL CARD WALLET SKULLS,4,0,3,0,0,0,0,0,1,0,166.0,14.0,6.0,0.0,0.0,2.0,166.0
2011-12-01,TRAVEL CARD WALLET SUKI,26,4,0,0,0,0,0,0,1,0,135.0,16.0,17.0,0.0,0.0,8.0,244.0
2011-12-01,TRAVEL CARD WALLET TRANSPORT,37,3,1,0,0,0,0,0,0,1,157.0,16.0,11.0,0.0,0.0,1.0,271.0
2011-12-01,TRAVEL CARD WALLET UNION JACK,50,3,0,0,0,0,0,0,0,1,239.0,23.0,8.0,0.0,0.0,4.0,223.0
2011-12-01,TRAVEL CARD WALLET VINTAGE LEAF,25,1,1,0,0,0,0,0,1,0,143.0,15.0,5.0,0.0,0.0,1.0,181.0
2011-12-01,TRAVEL CARD WALLET VINTAGE ROSE ,5,1,0,0,0,0,0,0,1,0,24.0,1.0,0.0,0.0,0.0,0.0,20.0
2011-12-01,TRAVEL CARD WALLET VINTAGE TICKET,37,3,2,0,0,0,0,0,1,0,436.0,37.0,24.0,0.0,0.0,4.0,623.0
2011-12-01,TRAVEL SEWING KIT,95,12,2,0,0,0,0,0,1,0,157.0,20.0,4.0,0.0,0.0,2.0,333.0
2011-12-01,"TRAY, BREAKFAST IN BED",4,3,1,0,0,0,1,0,0,0,2.0,1.0,1.0,0.0,0.0,0.0,12.0
2011-12-01,TREASURE ISLAND BOOK BOX,10,4,0,0,0,0,0,0,1,0,158.0,25.0,17.0,0.0,0.0,1.0,294.0
2011-12-01,TREASURE TIN BUFFALO BILL ,22,4,0,0,0,0,0,0,1,0,120.0,24.0,6.0,0.0,0.0,0.0,247.0
2011-12-01,TREASURE TIN GYMKHANA DESIGN,43,9,2,0,0,1,0,0,1,0,250.0,42.0,25.0,0.0,0.0,4.0,367.0
2011-12-01,TREE T-LIGHT HOLDER WILLIE WINKIE,24,2,0,0,0,0,0,0,1,0,37.0,3.0,5.0,0.0,0.0,1.0,33.0
2011-11-01,TRIANGULAR POUFFE VINTAGE ,2,1,1,0,0,0,0,0,1,0,19.0,1.0,1.0,0.0,0.0,2.0,7.0
2011-12-01,TRIPLE HOOK ANTIQUE IVORY ROSE,13,4,0,0,0,0,0,0,1,0,70.0,19.0,0.0,0.0,0.0,5.0,95.0
2011-12-01,TRIPLE PHOTO FRAME CORNICE ,13,4,0,0,0,0,0,0,1,0,23.0,13.0,0.0,0.0,0.0,1.0,82.0
2011-12-01,TRIPLE WIRE HOOK IVORY HEART,3,0,1,0,0,1,0,0,1,0,5.0,0.0,2.0,0.0,0.0,1.0,31.0
2011-12-01,TRIPLE WIRE HOOK PINK HEART,1,0,1,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,12.0
2011-12-01,TROPICAL  HONEYCOMB PAPER GARLAND ,3,1,2,0,0,0,1,0,0,0,282.0,6.0,2.0,0.0,0.0,0.0,74.0
2011-12-01,TROPICAL LUGGAGE TAG,1,0,1,0,0,0,1,0,0,0,6.0,1.0,2.0,0.0,0.0,0.0,18.0
2011-12-01,TROPICAL PASSPORT COVER ,2,0,2,0,0,0,1,0,0,0,13.0,2.0,7.0,0.0,0.0,1.0,13.0
2011-12-01,TUB 24 PINK FLOWER PEGS,12,1,2,0,0,0,0,0,1,0,6.0,1.0,1.0,0.0,0.0,0.0,12.0
2011-12-01,TUMBLER BAROQUE,-1,1,0,0,0,0,0,0,1,0,48.0,2.0,0.0,0.0,0.0,0.0,46.0
2011-11-01,TURQ STONE/CRYSTAL EARRINGS,5,1,4,0,0,0,0,0,1,0,2.0,0.0,2.0,0.0,0.0,0.0,3.0
2011-11-01,TURQ+RED BOUDICCA LARGE BRACELET,12,1,2,0,0,0,1,0,0,0,2.0,1.0,1.0,0.0,0.0,0.0,5.0
2011-11-01,TURQUOISE GLASS TASSLE BAG CHARM ,11,2,2,0,0,0,1,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,13.0
2011-12-01,TV DINNER TRAY AIR HOSTESS ,12,2,1,0,0,0,0,0,1,0,22.0,7.0,6.0,0.0,0.0,2.0,28.0
2011-12-01,TV DINNER TRAY DOLLY GIRL,4,0,1,0,0,1,0,0,1,0,17.0,6.0,3.0,0.0,0.0,2.0,28.0
2011-12-01,TV DINNER TRAY VINTAGE PAISLEY,3,0,1,0,0,0,0,0,1,0,116.0,9.0,1.0,0.0,0.0,3.0,35.0
2011-12-01,TWO DOOR CURIO CABINET,2,3,0,0,0,0,0,0,1,0,7.0,4.0,0.0,0.0,0.0,0.0,12.0
2011-12-01,UNION JACK FLAG LUGGAGE TAG,3,1,2,0,0,0,0,0,1,0,94.0,13.0,8.0,0.0,0.0,2.0,79.0
2011-12-01,UNION JACK FLAG PASSPORT COVER ,4,1,2,0,0,0,0,0,1,0,120.0,9.0,11.0,0.0,0.0,1.0,64.0
2011-11-01,UNION STRIPE CUSHION COVER ,17,1,0,0,0,4,1,0,0,0,8.0,1.0,0.0,0.0,0.0,2.0,41.0
2011-12-01,UNION STRIPE WITH FRINGE  HAMMOCK,15,3,1,0,0,0,1,0,0,0,22.0,4.0,1.0,0.0,0.0,1.0,43.0
2011-12-01,URBAN BLACK RIBBONS ,34,1,6,0,0,0,1,0,0,0,110.0,5.0,16.0,0.0,0.0,3.0,81.0
2011-12-01,VANILLA INCENSE IN TIN,1,0,1,0,0,0,0,0,1,0,125.0,9.0,2.0,0.0,0.0,0.0,152.0
2011-12-01,VANILLA SCENT CANDLE JEWELLED BOX,9,2,0,0,0,0,0,0,1,0,1.0,2.0,1.0,0.0,0.0,0.0,101.0
2011-12-01,VICTORIAN  METAL POSTCARD SPRING,32,3,1,0,0,0,0,0,1,0,970.0,17.0,2.0,0.0,0.0,0.0,272.0
2011-12-01,VICTORIAN GLASS HANGING T-LIGHT,565,21,6,0,0,0,0,0,1,0,2019.0,87.0,22.0,0.0,0.0,4.0,1620.0
2011-11-01,VICTORIAN SEWING BOX LARGE,72,15,7,0,0,3,0,0,1,0,61.0,5.0,5.0,0.0,0.0,6.0,17.0
2011-12-01,VICTORIAN SEWING BOX MEDIUM,8,3,1,0,0,0,0,0,1,0,102.0,22.0,14.0,0.0,0.0,1.0,43.0
2011-12-01,VICTORIAN SEWING BOX SMALL ,12,5,0,0,0,1,0,0,1,0,136.0,24.0,7.0,0.0,0.0,2.0,69.0
2011-12-01,VICTORIAN SEWING KIT,-33,1,2,0,0,1,0,0,1,0,344.0,13.0,1.0,1.0,0.0,3.0,107.0
2011-12-01,VINTAGE  2 METER FOLDING RULER,79,3,1,0,0,1,0,0,1,0,48.0,7.0,0.0,0.0,0.0,0.0,140.0
2011-12-01,VINTAGE  2 METRE FOLDING RULER,26,2,1,0,0,0,0,0,1,0,654.0,47.0,10.0,0.0,0.0,3.0,255.0
2011-11-01,VINTAGE BEAD COSMETIC BAG ,9,0,6,0,0,0,0,0,1,0,11.0,1.0,3.0,0.0,0.0,2.0,6.0
2011-12-01,VINTAGE BEAD NOTEBOOK,8,1,2,0,0,0,0,0,1,0,8.0,1.0,1.0,0.0,0.0,1.0,8.0
2011-12-01,VINTAGE BEAD PINK EVENING BAG,7,0,2,0,0,0,0,0,1,0,137.0,11.0,8.0,0.0,0.0,2.0,63.0
2011-12-01,VINTAGE BEAD PINK PURSE ,33,1,4,0,0,0,0,0,1,0,172.0,10.0,10.0,0.0,0.0,3.0,107.0
2011-12-01,VINTAGE BEAD PINK SCARF ,9,0,2,0,0,0,1,0,0,0,6.0,0.0,1.0,0.0,0.0,0.0,39.0
2011-11-01,VINTAGE BELLS GARLAND,318,61,9,0,0,0,0,0,1,0,195.0,30.0,2.0,0.0,0.0,0.0,119.0
2011-12-01,VINTAGE BILLBOARD DRINK ME MUG,14,2,1,0,0,0,0,0,1,0,47.0,1.0,5.0,0.0,0.0,0.0,56.0
2011-12-01,VINTAGE BILLBOARD LOVE/HATE MUG,9,1,2,0,0,0,0,0,1,0,204.0,17.0,6.0,0.0,0.0,1.0,50.0
2011-12-01,VINTAGE BILLBOARD MUG ,15,2,2,0,0,0,1,0,0,0,158.0,16.0,4.0,0.0,0.0,3.0,123.0
2011-12-01,VINTAGE BILLBOARD TEA MUG,34,5,0,0,0,0,0,0,1,0,2.0,1.0,0.0,0.0,0.0,0.0,42.0
2011-11-01,VINTAGE CARAVAN GIFT WRAP,46,1,1,0,0,0,1,0,0,0,25.0,1.0,0.0,0.0,0.0,0.0,50.0
2011-12-01,VINTAGE CARAVAN GREETING CARD ,38,3,2,0,0,0,0,0,1,0,73.0,5.0,1.0,0.0,0.0,0.0,120.0
2011-12-01,VINTAGE CHRISTMAS BUNTING,28,6,0,0,0,0,0,0,1,0,968.0,97.0,17.0,0.0,0.0,6.0,792.0
2011-12-01,VINTAGE CHRISTMAS CAKE FRILL,48,3,0,0,0,0,0,0,1,0,128.0,16.0,12.0,0.0,0.0,0.0,146.0
2011-12-01,VINTAGE CHRISTMAS GIFT BAG LARGE ,36,3,0,0,0,0,0,0,1,0,190.0,12.0,8.0,0.0,0.0,0.0,232.0
2011-12-01,VINTAGE CHRISTMAS GIFT SACK,32,7,0,0,0,0,0,0,1,0,307.0,52.0,5.0,0.0,0.0,2.0,289.0
2011-12-01,VINTAGE CHRISTMAS PAPER GIFT BAG,70,5,0,0,0,0,0,0,1,0,189.0,12.0,5.0,0.0,0.0,0.0,131.0
2011-12-01,VINTAGE CHRISTMAS STOCKING ,46,8,2,0,0,0,0,0,1,0,532.0,66.0,22.0,0.0,0.0,3.0,508.0
2011-12-01,VINTAGE CHRISTMAS TABLECLOTH,4,1,0,0,0,0,0,0,1,0,51.0,21.0,4.0,0.0,0.0,1.0,40.0
2011-12-01,VINTAGE CREAM 3 BASKET CAKE STAND,1,1,0,0,0,0,0,0,1,0,28.0,8.0,1.0,0.0,0.0,4.0,30.0
2011-12-01,VINTAGE CREAM CAT FOOD CONTAINER,44,8,1,0,0,1,0,0,1,0,84.0,20.0,11.0,1.0,0.0,3.0,48.0
2011-12-01,VINTAGE CREAM DOG FOOD CONTAINER,18,6,0,0,0,2,0,0,1,0,113.0,21.0,11.0,1.0,0.0,3.0,94.0
2011-12-01,VINTAGE DOILY DELUXE SEWING KIT ,13,2,0,0,0,0,0,0,1,0,258.0,54.0,7.0,0.0,0.0,5.0,206.0
2011-11-01,VINTAGE DOILY JUMBO BAG RED ,1075,111,13,0,0,1,0,0,1,0,648.0,39.0,1.0,0.0,0.0,1.0,417.0
2011-12-01,VINTAGE DOILY TRAVEL SEWING KIT,20,2,0,0,0,0,0,0,1,0,1282.0,117.0,27.0,1.0,0.0,2.0,971.0
2011-12-01,VINTAGE DONKEY TAIL GAME ,-5,1,1,0,0,0,0,0,1,0,232.0,41.0,17.0,0.0,0.0,4.0,222.0
2011-12-01,VINTAGE EMBOSSED HEART,38,3,0,0,0,0,0,0,1,0,158.0,17.0,2.0,0.0,0.0,0.0,81.0
2011-12-01,VINTAGE ENAMEL & CRYSTAL EARRINGS,2,0,2,0,0,0,1,0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,7.0
2011-11-01,VINTAGE GLASS COFFEE CADDY,1,1,0,0,0,0,1,0,0,0,4.0,1.0,1.0,0.0,0.0,0.0,4.0
2011-12-01,VINTAGE GLASS T-LIGHT HOLDER,78,5,0,0,0,0,0,0,1,0,392.0,30.0,11.0,0.0,0.0,3.0,220.0
2011-12-01,VINTAGE HEADS AND TAILS CARD GAME ,101,9,1,0,0,0,0,0,1,0,1192.0,85.0,23.0,0.0,0.0,8.0,460.0
2011-11-01,VINTAGE JINGLE BELLS HEART,106,34,1,0,0,3,0,0,1,0,69.0,20.0,0.0,0.0,0.0,0.0,13.0
2011-12-01,VINTAGE KEEPSAKE BOX PARIS DAYS,2,0,2,0,0,0,0,0,1,0,4.0,1.0,1.0,0.0,0.0,0.0,5.0
2011-12-01,VINTAGE KEEPSAKE BOX TRAVELOGUE,2,0,2,0,0,0,0,0,1,0,3.0,1.0,1.0,0.0,0.0,0.0,6.0
2011-12-01,VINTAGE KID DOLLY CARD ,194,10,1,1,0,0,1,0,0,0,142.0,8.0,3.0,0.0,0.0,4.0,165.0
2011-12-01,VINTAGE KITCHEN PRINT FRUITS,13,1,1,0,0,0,1,0,0,0,7.0,1.0,1.0,0.0,0.0,0.0,8.0
2011-10-01,VINTAGE KITCHEN PRINT SEAFOOD,1,1,0,0,0,0,1,0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,9.0
2011-12-01,VINTAGE LEAF CHOPPING BOARD  ,9,2,0,0,0,0,0,0,1,0,35.0,10.0,3.0,0.0,0.0,1.0,9.0
2011-12-01,VINTAGE LEAF MAGNETIC NOTEPAD,6,2,2,0,0,0,0,0,1,0,227.0,41.0,19.0,0.0,0.0,2.0,258.0
2011-11-01,VINTAGE NOTEBOOK PARIS DAYS,1,0,1,0,0,0,1,0,0,0,12.0,2.0,0.0,0.0,0.0,0.0,8.0
2011-12-01,VINTAGE PAISLEY STATIONERY SET,49,2,8,0,0,0,0,0,1,0,61.0,10.0,5.0,0.0,0.0,1.0,160.0
2011-12-01,VINTAGE PINK DECORATIVE PARASOL,3,0,2,0,0,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,7.0
2011-12-01,VINTAGE RED ENAMEL TRIM JUG ,13,4,0,0,0,0,0,0,1,0,46.0,15.0,1.0,0.0,0.0,0.0,47.0
2011-12-01,VINTAGE RED ENAMEL TRIM MUG ,60,3,0,0,0,0,0,0,1,0,149.0,12.0,0.0,0.0,0.0,1.0,128.0
2011-12-01,VINTAGE RED ENAMEL TRIM PLATE,24,1,0,0,0,0,0,0,1,0,44.0,6.0,0.0,0.0,0.0,0.0,86.0
2011-12-01,VINTAGE RED KITCHEN CABINET,1,1,0,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2011-12-01,VINTAGE RED MUG,6,1,0,0,0,0,1,0,0,0,14.0,5.0,1.0,0.0,0.0,0.0,22.0
2011-12-01,VINTAGE RED TEATIME MUG,44,5,0,0,0,1,1,0,0,0,7.0,1.0,1.0,0.0,0.0,0.0,15.0
2011-12-01,VINTAGE RED TRIM ENAMEL BOWL ,25,1,1,0,0,0,0,0,1,0,141.0,13.0,0.0,0.0,0.0,0.0,137.0
2011-11-01,VINTAGE ROSE BEAD BRACELET BLACK,10,1,0,0,0,0,1,0,0,0,2.0,1.0,1.0,0.0,0.0,0.0,4.0
2011-12-01,VINTAGE ROSE BEAD BRACELET RASPBERR,2,0,2,0,0,0,0,0,1,0,20.0,1.0,7.0,0.0,0.0,0.0,5.0
2011-12-01,VINTAGE SEASIDE JIGSAW PUZZLES,6,2,1,0,0,0,0,0,1,0,41.0,12.0,4.0,0.0,0.0,3.0,44.0
2011-11-01,VINTAGE SHELLS PRINT,10,2,1,0,0,0,1,0,0,0,7.0,2.0,4.0,0.0,0.0,0.0,6.0
2011-12-01,VINTAGE SNAKES & LADDERS,25,6,3,0,0,1,0,0,1,0,164.0,32.0,22.0,0.0,0.0,7.0,194.0
2011-12-01,VINTAGE SNAP CARDS,356,18,6,0,0,1,0,0,1,0,2529.0,107.0,32.0,0.0,0.0,13.0,1082.0
2011-12-01,VINTAGE UNION JACK APRON,8,1,3,0,0,0,0,0,1,0,32.0,10.0,5.0,0.0,0.0,1.0,34.0
2011-12-01,VINTAGE UNION JACK BUNTING,146,14,1,0,0,0,0,0,1,0,285.0,39.0,6.0,1.0,0.0,0.0,233.0
2011-12-01,VINTAGE UNION JACK CUSHION COVER,4,2,1,0,0,0,1,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,16.0
2011-12-01,VINTAGE UNION JACK DOORSTOP,6,2,0,0,0,0,0,0,1,0,10.0,8.0,0.0,0.0,0.0,1.0,17.0
2011-12-01,VINTAGE UNION JACK MEMOBOARD,8,4,1,0,0,0,0,0,1,0,32.0,13.0,2.0,0.0,0.0,1.0,131.0
2011-12-01,VINTAGE UNION JACK PENNANT,4,3,0,0,0,0,0,0,1,0,36.0,5.0,0.0,0.0,0.0,0.0,41.0
2011-11-01,VINTAGE UNION JACK SHOPPING BAG,5,2,0,0,0,0,0,0,1,0,48.0,1.0,0.0,0.0,0.0,0.0,34.0
2011-12-01,VINYL RECORD FRAME SILVER,86,3,0,0,0,2,0,0,1,0,16.0,3.0,0.0,0.0,0.0,1.0,115.0
2011-12-01,VIPPASSPORT COVER ,1,0,1,0,0,0,1,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,24.0
2011-12-01,WAKE UP COCKEREL CALENDAR SIGN ,1,0,1,0,0,0,1,0,0,0,16.0,3.0,1.0,0.0,0.0,0.0,9.0
2011-12-01,WAKE UP COCKEREL TILE COASTER,3,1,0,0,0,1,1,0,0,0,120.0,3.0,0.0,0.0,0.0,2.0,59.0
2011-11-01,WAKE UP COCKEREL TILE HOOK,7,2,0,0,0,0,1,0,0,0,6.0,1.0,0.0,0.0,0.0,0.0,2.0
2011-11-01,WALL ART 70'S ALPHABET ,65,22,7,0,0,3,0,0,1,0,55.0,19.0,6.0,0.0,0.0,0.0,27.0
2011-12-01,WALL ART ANIMALS AND NATURE ,13,3,0,0,0,0,0,0,1,0,26.0,6.0,1.0,0.0,0.0,1.0,20.0
2011-12-01,WALL ART BICYCLE SAFETY,4,1,0,0,0,0,0,0,1,0,254.0,37.0,25.0,0.0,0.0,1.0,179.0
2011-12-01,WALL ART BIG LOVE ,4,1,1,0,0,0,0,0,1,0,99.0,17.0,6.0,0.0,0.0,1.0,26.0
2011-12-01,WALL ART BUFFALO BILL ,7,2,0,0,0,0,0,0,1,0,35.0,9.0,3.0,0.0,0.0,1.0,8.0
2011-12-01,WALL ART CLASSIC PUDDINGS ,8,2,0,0,0,0,0,0,1,0,143.0,27.0,8.0,0.0,0.0,1.0,68.0
2011-12-01,WALL ART DOG LICENCE ,1,0,1,0,0,0,0,0,1,0,124.0,18.0,24.0,0.0,0.0,2.0,21.0
2011-11-01,WALL ART GARDEN HAVEN ,14,4,3,0,0,0,0,0,1,0,27.0,12.0,2.0,0.0,0.0,0.0,7.0
2011-12-01,WALL ART HORSE & PONY ,8,2,1,0,0,0,0,0,1,0,43.0,10.0,6.0,0.0,0.0,2.0,9.0
2011-11-01,WALL ART I LOVE LONDON ,47,8,8,0,0,1,0,0,1,0,19.0,4.0,1.0,0.0,0.0,0.0,10.0
2011-12-01,WALL ART KEEP CALM ,2,1,0,0,0,0,0,0,1,0,56.0,16.0,3.0,0.0,0.0,1.0,43.0
2011-12-01,WALL ART LOVES' SECRET ,4,1,0,0,0,0,0,0,1,0,41.0,7.0,1.0,0.0,0.0,2.0,14.0
2011-12-01,WALL ART MID CENTURY MODERN ,6,1,0,0,0,0,0,0,1,0,6.0,3.0,0.0,0.0,0.0,0.0,5.0
2011-11-01,WALL ART ONLY ONE PERSON ,152,16,5,0,0,1,0,0,1,0,320.0,29.0,1.0,1.0,0.0,1.0,36.0
2011-12-01,WALL ART SPACEBOY,1,0,1,0,0,0,0,0,1,0,40.0,4.0,4.0,0.0,0.0,2.0,22.0
2011-12-01,WALL ART STOP FOR TEA ,10,2,1,0,0,0,0,0,1,0,287.0,43.0,26.0,0.0,0.0,3.0,192.0
2011-11-01,WALL ART VILLAGE SHOW ,43,13,3,0,0,1,0,0,1,0,58.0,21.0,2.0,0.0,0.0,0.0,9.0
2011-11-01,WALL ART WORK REST AND PLAY  ,17,3,2,0,0,1,0,0,1,0,25.0,10.0,0.0,0.0,0.0,1.0,4.0
2011-11-01,WALL MIRROR RECTANGLE DIAMANTE PINK,11,1,7,0,0,0,0,0,1,0,11.0,0.0,9.0,0.0,0.0,0.0,22.0
2011-12-01,WALL TIDY RETROSPOT ,50,2,6,0,0,0,0,0,1,0,170.0,13.0,20.0,0.0,0.0,2.0,136.0
