,YYYYMM,Description,Quantity,Demand Pattern,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,product_cluster
43749,201103,STARS GIFT TAPE ,18,Lumpy,18,0,0,0,0,1
43750,201104,STARS GIFT TAPE ,108,Lumpy,77,28,0,0,3,1
43751,201105,STARS GIFT TAPE ,51,Lumpy,38,13,0,0,0,1
43752,201106,STARS GIFT TAPE ,50,Lumpy,48,2,0,0,0,1
43753,201107,STARS GIFT TAPE ,264,Lumpy,255,9,0,0,0,1
43754,201108,STARS GIFT TAPE ,39,Lumpy,39,0,0,0,0,1
43755,201109,STARS GIFT TAPE ,75,Lumpy,72,3,0,0,0,1
43756,201110,STARS GIFT TAPE ,243,Lumpy,204,38,0,0,1,1
43757,201111,STARS GIFT TAPE ,116,Lumpy,92,12,0,0,12,1
43758,201112,STARS GIFT TAPE ,29,Lumpy,12,17,0,0,0,1
43759,201101,STEEL SWEETHEART ROUND TABLE CREAM,3,Lumpy,3,0,0,0,0,0
43760,201102,STEEL SWEETHEART ROUND TABLE CREAM,1,Lumpy,1,0,0,0,0,0
43761,201103,STEEL SWEETHEART ROUND TABLE CREAM,1,Lumpy,1,0,0,0,0,0
43762,201104,STEEL SWEETHEART ROUND TABLE CREAM,4,Lumpy,4,0,0,0,0,0
43763,201105,STEEL SWEETHEART ROUND TABLE CREAM,15,Lumpy,7,8,0,0,0,0
43764,201106,STEEL SWEETHEART ROUND TABLE CREAM,9,Lumpy,7,2,0,0,0,0
43765,201107,STEEL SWEETHEART ROUND TABLE CREAM,3,Lumpy,3,0,0,0,0,0
43766,201108,STEEL SWEETHEART ROUND TABLE CREAM,2,Lumpy,2,0,0,0,0,0
43767,201110,STEEL SWEETHEART ROUND TABLE CREAM,3,Lumpy,3,0,0,0,0,0
43768,201101,STOOL HOME SWEET HOME ,1,Lumpy,1,0,0,0,0,0
43769,201102,STOOL HOME SWEET HOME ,2,Lumpy,2,1,0,0,-1,0
43770,201103,STOOL HOME SWEET HOME ,2,Lumpy,1,1,0,0,0,0
43771,201104,STOOL HOME SWEET HOME ,8,Lumpy,7,1,0,0,0,0
43772,201105,STOOL HOME SWEET HOME ,1,Lumpy,0,1,0,0,0,0
43773,201106,STOOL HOME SWEET HOME ,14,Lumpy,12,0,0,0,2,0
43774,201107,STOOL HOME SWEET HOME ,2,Lumpy,2,0,0,0,0,0
43775,201108,STOOL HOME SWEET HOME ,5,Lumpy,2,0,0,0,3,0
43776,201109,STOOL HOME SWEET HOME ,84,Lumpy,73,3,0,0,8,0
43777,201110,STOOL HOME SWEET HOME ,103,Lumpy,99,3,0,0,1,0
43778,201111,STOOL HOME SWEET HOME ,8,Lumpy,6,0,0,0,2,0
43779,201112,STOOL HOME SWEET HOME ,6,Lumpy,5,0,0,0,1,0
43780,201102,STOP FOR TEA WALL ART,3,Lumpy,3,0,0,0,0,0
43781,201103,STOP FOR TEA WALL ART,196,Lumpy,16,0,180,0,0,0
43782,201104,STOP FOR TEA WALL ART,25,Lumpy,25,0,0,0,0,0
43783,201105,STOP FOR TEA WALL ART,207,Lumpy,27,0,0,0,180,0
43784,201106,STOP FOR TEA WALL ART,6,Lumpy,3,0,0,0,3,0
43785,201107,STOP FOR TEA WALL ART,3,Lumpy,3,0,0,0,0,0
43786,201108,STOP FOR TEA WALL ART,12,Lumpy,12,0,0,0,0,0
43787,201109,STOP FOR TEA WALL ART,6,Lumpy,6,0,0,0,0,0
43788,201110,STOP FOR TEA WALL ART,32,Lumpy,32,0,0,0,0,0
43789,201111,STOP FOR TEA WALL ART,28,Lumpy,16,0,0,0,12,0
43790,201102,STORAGE TIN HOME SWEET HOME,1,Lumpy,0,1,0,0,0,0
43791,201104,STORAGE TIN HOME SWEET HOME,10,Lumpy,9,1,0,0,0,0
43792,201105,STORAGE TIN HOME SWEET HOME,23,Lumpy,15,8,0,0,0,0
43793,201106,STORAGE TIN HOME SWEET HOME,46,Lumpy,45,1,0,0,0,0
43794,201108,STORAGE TIN HOME SWEET HOME,27,Lumpy,25,2,0,0,0,0
43795,201109,STORAGE TIN HOME SWEET HOME,61,Lumpy,47,8,0,0,6,0
43796,201110,STORAGE TIN HOME SWEET HOME,36,Lumpy,36,0,0,0,0,0
43797,201111,STORAGE TIN HOME SWEET HOME,58,Lumpy,41,17,0,0,0,0
43798,201112,STORAGE TIN HOME SWEET HOME,6,Lumpy,6,0,0,0,0,0
43799,201104,STORAGE TIN VINTAGE DOILEY ,1,Erratic,0,1,0,0,0,0
43800,201109,STORAGE TIN VINTAGE DOILEY ,6,Erratic,6,0,0,0,0,0
43801,201101,STORAGE TIN VINTAGE DOILY ,13,Lumpy,13,0,0,0,0,0
43802,201102,STORAGE TIN VINTAGE DOILY ,1,Lumpy,-2,3,0,0,0,0
43803,201103,STORAGE TIN VINTAGE DOILY ,10,Lumpy,10,0,0,0,0,0
43804,201104,STORAGE TIN VINTAGE DOILY ,54,Lumpy,51,3,0,0,0,0
43805,201105,STORAGE TIN VINTAGE DOILY ,181,Lumpy,29,2,0,0,150,0
43806,201106,STORAGE TIN VINTAGE DOILY ,31,Lumpy,29,2,0,0,0,0
43807,201107,STORAGE TIN VINTAGE DOILY ,26,Lumpy,25,1,0,0,0,0
43808,201108,STORAGE TIN VINTAGE DOILY ,159,Lumpy,151,8,0,0,0,0
43809,201109,STORAGE TIN VINTAGE DOILY ,378,Lumpy,316,7,0,0,55,0
43810,201110,STORAGE TIN VINTAGE DOILY ,154,Lumpy,145,3,0,0,6,0
43811,201111,STORAGE TIN VINTAGE DOILY ,231,Lumpy,173,7,0,0,51,0
43812,201112,STORAGE TIN VINTAGE DOILY ,22,Lumpy,21,1,0,0,0,0
43813,201101,STORAGE TIN VINTAGE LEAF,18,Lumpy,18,0,0,0,0,0
43814,201102,STORAGE TIN VINTAGE LEAF,12,Lumpy,12,0,0,0,0,0
43815,201104,STORAGE TIN VINTAGE LEAF,45,Lumpy,45,0,0,0,0,0
43816,201105,STORAGE TIN VINTAGE LEAF,25,Lumpy,25,0,0,0,0,0
43817,201106,STORAGE TIN VINTAGE LEAF,295,Lumpy,143,2,0,0,150,0
43818,201107,STORAGE TIN VINTAGE LEAF,98,Lumpy,98,0,0,0,0,0
43819,201108,STORAGE TIN VINTAGE LEAF,96,Lumpy,95,0,0,0,1,0
43820,201109,STORAGE TIN VINTAGE LEAF,83,Lumpy,81,2,0,0,0,0
43821,201110,STORAGE TIN VINTAGE LEAF,41,Lumpy,40,1,0,0,0,0
43822,201111,STORAGE TIN VINTAGE LEAF,28,Lumpy,23,5,0,0,0,0
43823,201112,STORAGE TIN VINTAGE LEAF,20,Lumpy,20,0,0,0,0,0
43824,201003,STRAWBERRIES  DESIGN FLANNEL ,17,Lumpy,12,5,0,0,0,0
43825,201006,STRAWBERRIES  DESIGN FLANNEL ,3,Lumpy,0,3,0,0,0,0
43826,201007,STRAWBERRIES  DESIGN FLANNEL ,2,Lumpy,0,2,0,0,0,0
43827,201008,STRAWBERRIES  DESIGN FLANNEL ,4,Lumpy,0,4,0,0,0,0
43828,201009,STRAWBERRIES  DESIGN FLANNEL ,3,Lumpy,0,3,0,0,0,0
43829,201010,STRAWBERRIES  DESIGN FLANNEL ,2,Lumpy,1,1,0,0,0,0
43830,201012,STRAWBERRIES  DESIGN FLANNEL ,14,Lumpy,0,14,0,0,0,0
43831,201101,STRAWBERRIES  DESIGN FLANNEL ,52,Lumpy,48,4,0,0,0,0
43832,201102,STRAWBERRIES  DESIGN FLANNEL ,14,Lumpy,12,2,0,0,0,0
43833,201103,STRAWBERRIES  DESIGN FLANNEL ,1,Lumpy,0,1,0,0,0,0
43834,201104,STRAWBERRIES  DESIGN FLANNEL ,29,Lumpy,24,5,0,0,0,0
43835,201105,STRAWBERRIES  DESIGN FLANNEL ,9,Lumpy,0,9,0,0,0,0
43836,201106,STRAWBERRIES  DESIGN FLANNEL ,21,Lumpy,1,20,0,0,0,0
43837,201107,STRAWBERRIES  DESIGN FLANNEL ,24,Lumpy,13,11,0,0,0,0
43838,201108,STRAWBERRIES  DESIGN FLANNEL ,5,Lumpy,1,4,0,0,0,0
43839,201109,STRAWBERRIES  DESIGN FLANNEL ,35,Lumpy,27,8,0,0,0,0
43840,201110,STRAWBERRIES  DESIGN FLANNEL ,39,Lumpy,27,12,0,0,0,0
43841,201111,STRAWBERRIES  DESIGN FLANNEL ,54,Lumpy,35,19,0,0,0,0
43842,201112,STRAWBERRIES  DESIGN FLANNEL ,30,Lumpy,12,6,0,0,12,0
43843,201003,STRAWBERRY   PICNIC BAG,1,Lumpy,1,0,0,0,0,1
43844,201006,STRAWBERRY   PICNIC BAG,2,Lumpy,0,2,0,0,0,1
43845,201007,STRAWBERRY   PICNIC BAG,7,Lumpy,5,2,0,0,0,1
43846,201008,STRAWBERRY   PICNIC BAG,3,Lumpy,3,0,0,0,0,1
43847,201009,STRAWBERRY   PICNIC BAG,1,Lumpy,1,0,0,0,0,1
43848,201012,STRAWBERRY   PICNIC BAG,1,Lumpy,1,0,0,0,0,1
43849,201101,STRAWBERRY   PICNIC BAG,191,Lumpy,72,69,50,0,0,1
43850,201102,STRAWBERRY   PICNIC BAG,102,Lumpy,48,4,0,0,50,1
43851,201103,STRAWBERRY   PICNIC BAG,220,Lumpy,110,5,100,0,5,1
43852,201104,STRAWBERRY   PICNIC BAG,240,Lumpy,181,9,0,0,50,1
43853,201105,STRAWBERRY   PICNIC BAG,308,Lumpy,276,12,0,0,20,1
43854,201106,STRAWBERRY   PICNIC BAG,129,Lumpy,127,2,0,0,0,1
43855,201107,STRAWBERRY   PICNIC BAG,56,Lumpy,55,1,0,0,0,1
43856,201108,STRAWBERRY   PICNIC BAG,59,Lumpy,55,4,0,0,0,1
43857,201109,STRAWBERRY   PICNIC BAG,58,Lumpy,58,0,0,0,0,1
43858,201110,STRAWBERRY   PICNIC BAG,172,Lumpy,166,6,0,0,0,1
43859,201111,STRAWBERRY   PICNIC BAG,26,Lumpy,20,1,0,0,5,1
43860,201112,STRAWBERRY   PICNIC BAG,116,Lumpy,66,0,0,0,50,1
43861,201001,STRAWBERRY BATH SPONGE ,4,Lumpy,1,3,0,0,0,0
43862,201002,STRAWBERRY BATH SPONGE ,100,Lumpy,0,0,0,0,100,0
43863,201003,STRAWBERRY BATH SPONGE ,14,Lumpy,2,1,0,0,11,0
43864,201005,STRAWBERRY BATH SPONGE ,1,Lumpy,1,0,0,0,0,0
43865,201006,STRAWBERRY BATH SPONGE ,7,Lumpy,2,5,0,0,0,0
43866,201007,STRAWBERRY BATH SPONGE ,3,Lumpy,0,3,0,0,0,0
43867,201008,STRAWBERRY BATH SPONGE ,5,Lumpy,3,2,0,0,0,0
43868,201009,STRAWBERRY BATH SPONGE ,8,Lumpy,2,3,0,0,3,0
43869,201010,STRAWBERRY BATH SPONGE ,35,Lumpy,30,5,0,0,0,0
43870,201012,STRAWBERRY BATH SPONGE ,124,Lumpy,101,21,0,0,2,0
43871,201101,STRAWBERRY BATH SPONGE ,65,Lumpy,43,22,0,0,0,0
43872,201102,STRAWBERRY BATH SPONGE ,52,Lumpy,41,7,0,0,4,0
43873,201103,STRAWBERRY BATH SPONGE ,34,Lumpy,9,14,0,0,11,0
43874,201104,STRAWBERRY BATH SPONGE ,76,Lumpy,74,2,0,0,0,0
43875,201105,STRAWBERRY BATH SPONGE ,77,Lumpy,69,7,0,0,1,0
43876,201106,STRAWBERRY BATH SPONGE ,93,Lumpy,82,11,0,0,0,0
43877,201107,STRAWBERRY BATH SPONGE ,21,Lumpy,4,17,0,0,0,0
43878,201108,STRAWBERRY BATH SPONGE ,88,Lumpy,54,30,0,0,4,0
43879,201109,STRAWBERRY BATH SPONGE ,66,Lumpy,55,7,0,0,4,0
43880,201110,STRAWBERRY BATH SPONGE ,66,Lumpy,53,7,0,0,6,0
43881,201111,STRAWBERRY BATH SPONGE ,221,Lumpy,180,14,0,0,27,0
43882,201112,STRAWBERRY BATH SPONGE ,25,Lumpy,0,25,0,0,0,0
43883,201001,STRAWBERRY CERAMIC TRINKET BOX,549,Lumpy,540,9,0,0,0,2
43884,201002,STRAWBERRY CERAMIC TRINKET BOX,44,Lumpy,44,0,0,0,0,2
43885,201003,STRAWBERRY CERAMIC TRINKET BOX,117,Lumpy,60,57,0,0,0,2
43886,201005,STRAWBERRY CERAMIC TRINKET BOX,4,Lumpy,4,0,0,0,0,2
43887,201006,STRAWBERRY CERAMIC TRINKET BOX,35,Lumpy,12,23,0,0,0,2
43888,201007,STRAWBERRY CERAMIC TRINKET BOX,77,Lumpy,28,49,0,0,0,2
43889,201008,STRAWBERRY CERAMIC TRINKET BOX,68,Lumpy,61,7,0,0,0,2
43890,201009,STRAWBERRY CERAMIC TRINKET BOX,-133,Lumpy,-144,11,0,0,0,2
43891,201010,STRAWBERRY CERAMIC TRINKET BOX,200,Lumpy,50,10,0,0,140,2
43892,201012,STRAWBERRY CERAMIC TRINKET BOX,426,Lumpy,372,54,0,0,0,2
43893,201101,STRAWBERRY CERAMIC TRINKET BOX,861,Lumpy,689,28,0,0,144,2
43894,201102,STRAWBERRY CERAMIC TRINKET BOX,882,Lumpy,410,183,0,0,289,2
43895,201103,STRAWBERRY CERAMIC TRINKET BOX,851,Lumpy,823,24,0,0,4,2
43896,201104,STRAWBERRY CERAMIC TRINKET BOX,847,Lumpy,621,96,0,0,130,2
43897,201105,STRAWBERRY CERAMIC TRINKET BOX,764,Lumpy,611,59,0,0,94,2
43898,201106,STRAWBERRY CERAMIC TRINKET BOX,676,Lumpy,448,153,0,0,75,2
43899,201107,STRAWBERRY CERAMIC TRINKET BOX,557,Lumpy,359,59,0,0,139,2
43900,201108,STRAWBERRY CERAMIC TRINKET BOX,707,Lumpy,622,82,0,0,3,2
43901,201109,STRAWBERRY CERAMIC TRINKET BOX,750,Lumpy,541,121,0,0,88,2
43902,201110,STRAWBERRY CERAMIC TRINKET BOX,824,Lumpy,679,51,0,0,94,2
43903,201111,STRAWBERRY CERAMIC TRINKET BOX,742,Lumpy,673,69,0,0,0,2
43904,201112,STRAWBERRY CERAMIC TRINKET BOX,273,Lumpy,187,11,0,0,75,2
43905,201101,STRAWBERRY CERAMIC TRINKET POT,12,Lumpy,9,3,0,0,0,0
43906,201102,STRAWBERRY CERAMIC TRINKET POT,57,Lumpy,45,12,0,0,0,0
43907,201103,STRAWBERRY CERAMIC TRINKET POT,84,Lumpy,84,0,0,0,0,0
43908,201104,STRAWBERRY CERAMIC TRINKET POT,65,Lumpy,64,1,0,0,0,0
43909,201105,STRAWBERRY CERAMIC TRINKET POT,75,Lumpy,8,59,0,0,8,0
43910,201106,STRAWBERRY CERAMIC TRINKET POT,16,Lumpy,13,3,0,0,0,0
43911,201107,STRAWBERRY CERAMIC TRINKET POT,158,Lumpy,68,18,0,0,72,0
43912,201108,STRAWBERRY CERAMIC TRINKET POT,57,Lumpy,19,34,0,0,4,0
43913,201109,STRAWBERRY CERAMIC TRINKET POT,14,Lumpy,0,14,0,0,0,0
43914,201110,STRAWBERRY CERAMIC TRINKET POT,115,Lumpy,81,25,0,0,9,0
43915,201111,STRAWBERRY CERAMIC TRINKET POT,696,Lumpy,406,164,0,0,126,0
43916,201001,STRAWBERRY CHARLOTTE BAG,12,Lumpy,11,1,0,0,0,4
43917,201002,STRAWBERRY CHARLOTTE BAG,1,Lumpy,1,0,0,0,0,4
43918,201003,STRAWBERRY CHARLOTTE BAG,5,Lumpy,0,5,0,0,0,4
43919,201005,STRAWBERRY CHARLOTTE BAG,6,Lumpy,6,0,0,0,0,4
43920,201006,STRAWBERRY CHARLOTTE BAG,5,Lumpy,0,5,0,0,0,4
43921,201007,STRAWBERRY CHARLOTTE BAG,72,Lumpy,10,62,0,0,0,4
43922,201008,STRAWBERRY CHARLOTTE BAG,43,Lumpy,40,3,0,0,0,4
43923,201009,STRAWBERRY CHARLOTTE BAG,1,Lumpy,0,1,0,0,0,4
43924,201010,STRAWBERRY CHARLOTTE BAG,50,Lumpy,0,50,0,0,0,4
43925,201012,STRAWBERRY CHARLOTTE BAG,235,Lumpy,58,156,0,0,21,4
43926,201101,STRAWBERRY CHARLOTTE BAG,413,Lumpy,284,89,0,0,40,4
43927,201102,STRAWBERRY CHARLOTTE BAG,754,Lumpy,287,222,100,0,145,4
43928,201103,STRAWBERRY CHARLOTTE BAG,746,Lumpy,295,178,200,0,73,4
43929,201104,STRAWBERRY CHARLOTTE BAG,829,Lumpy,592,204,0,0,33,4
43930,201105,STRAWBERRY CHARLOTTE BAG,644,Lumpy,360,157,0,0,127,4
43931,201106,STRAWBERRY CHARLOTTE BAG,914,Lumpy,551,239,100,0,24,4
43932,201107,STRAWBERRY CHARLOTTE BAG,915,Lumpy,614,179,0,0,122,4
43933,201108,STRAWBERRY CHARLOTTE BAG,759,Lumpy,378,339,0,0,42,4
43934,201109,STRAWBERRY CHARLOTTE BAG,803,Lumpy,443,227,100,0,33,4
43935,201110,STRAWBERRY CHARLOTTE BAG,818,Lumpy,473,310,0,0,35,4
43936,201111,STRAWBERRY CHARLOTTE BAG,1286,Lumpy,647,492,100,0,47,4
43937,201112,STRAWBERRY CHARLOTTE BAG,412,Lumpy,180,32,100,0,100,4
43938,201001,STRAWBERRY DREAM CHILDS UMBRELLA,1,Erratic,0,1,0,0,0,0
43939,201005,STRAWBERRY DREAM CHILDS UMBRELLA,1,Erratic,1,0,0,0,0,0
43940,201006,STRAWBERRY DREAM CHILDS UMBRELLA,2,Erratic,0,2,0,0,0,0
43941,201010,STRAWBERRY DREAM CHILDS UMBRELLA,1,Erratic,1,0,0,0,0,0
43942,201101,STRAWBERRY DREAM CHILDS UMBRELLA,21,Erratic,21,0,0,0,0,0
43943,201102,STRAWBERRY DREAM CHILDS UMBRELLA,14,Erratic,14,0,0,0,0,0
43944,201103,STRAWBERRY DREAM CHILDS UMBRELLA,11,Erratic,11,0,0,0,0,0
43945,201104,STRAWBERRY DREAM CHILDS UMBRELLA,9,Erratic,9,0,0,0,0,0
43946,201105,STRAWBERRY DREAM CHILDS UMBRELLA,2,Erratic,2,0,0,0,0,0
43947,201106,STRAWBERRY DREAM CHILDS UMBRELLA,8,Erratic,8,0,0,0,0,0
43948,201107,STRAWBERRY DREAM CHILDS UMBRELLA,6,Erratic,6,0,0,0,0,0
43949,201108,STRAWBERRY DREAM CHILDS UMBRELLA,1,Erratic,1,0,0,0,0,0
43950,201111,STRAWBERRY DREAM CHILDS UMBRELLA,3,Erratic,3,0,0,0,0,0
43951,201112,STRAWBERRY DREAM CHILDS UMBRELLA,1,Erratic,1,0,0,0,0,0
43952,201001,STRAWBERRY FAIRY CAKE TEAPOT,2,Lumpy,0,2,0,0,0,0
43953,201002,STRAWBERRY FAIRY CAKE TEAPOT,1,Lumpy,1,0,0,0,0,0
43954,201003,STRAWBERRY FAIRY CAKE TEAPOT,1,Lumpy,0,1,0,0,0,0
43955,201006,STRAWBERRY FAIRY CAKE TEAPOT,2,Lumpy,0,2,0,0,0,0
43956,201007,STRAWBERRY FAIRY CAKE TEAPOT,2,Lumpy,0,2,0,0,0,0
43957,201008,STRAWBERRY FAIRY CAKE TEAPOT,13,Lumpy,13,0,0,0,0,0
43958,201009,STRAWBERRY FAIRY CAKE TEAPOT,2,Lumpy,2,0,0,0,0,0
43959,201010,STRAWBERRY FAIRY CAKE TEAPOT,18,Lumpy,16,2,0,0,0,0
43960,201012,STRAWBERRY FAIRY CAKE TEAPOT,60,Lumpy,52,8,0,0,0,0
43961,201101,STRAWBERRY FAIRY CAKE TEAPOT,92,Lumpy,89,3,0,0,0,0
43962,201102,STRAWBERRY FAIRY CAKE TEAPOT,60,Lumpy,46,3,0,0,11,0
43963,201103,STRAWBERRY FAIRY CAKE TEAPOT,79,Lumpy,74,5,0,0,0,0
43964,201104,STRAWBERRY FAIRY CAKE TEAPOT,67,Lumpy,60,7,0,0,0,0
43965,201105,STRAWBERRY FAIRY CAKE TEAPOT,62,Lumpy,58,4,0,0,0,0
43966,201106,STRAWBERRY FAIRY CAKE TEAPOT,55,Lumpy,52,3,0,0,0,0
43967,201107,STRAWBERRY FAIRY CAKE TEAPOT,58,Lumpy,39,3,0,0,16,0
43968,201108,STRAWBERRY FAIRY CAKE TEAPOT,33,Lumpy,25,0,0,0,8,0
43969,201109,STRAWBERRY FAIRY CAKE TEAPOT,35,Lumpy,35,0,0,0,0,0
43970,201110,STRAWBERRY FAIRY CAKE TEAPOT,61,Lumpy,52,1,0,0,8,0
43971,201111,STRAWBERRY FAIRY CAKE TEAPOT,58,Lumpy,57,1,0,0,0,0
43972,201112,STRAWBERRY FAIRY CAKE TEAPOT,0,Lumpy,-3,3,0,0,0,0
43973,201002,STRAWBERRY HONEYCOMB  GARLAND ,12,Erratic,12,0,0,0,0,0
43974,201003,STRAWBERRY HONEYCOMB  GARLAND ,1,Erratic,1,0,0,0,0,0
43975,201012,STRAWBERRY HONEYCOMB  GARLAND ,310,Erratic,22,0,192,0,96,0
43976,201101,STRAWBERRY HONEYCOMB  GARLAND ,140,Erratic,91,1,0,0,48,0
43977,201102,STRAWBERRY HONEYCOMB  GARLAND ,33,Erratic,30,3,0,0,0,0
43978,201103,STRAWBERRY HONEYCOMB  GARLAND ,160,Erratic,159,1,0,0,0,0
43979,201104,STRAWBERRY HONEYCOMB  GARLAND ,107,Erratic,100,7,0,0,0,0
43980,201105,STRAWBERRY HONEYCOMB  GARLAND ,104,Erratic,95,9,0,0,0,0
43981,201106,STRAWBERRY HONEYCOMB  GARLAND ,162,Erratic,141,21,0,0,0,0
43982,201107,STRAWBERRY HONEYCOMB  GARLAND ,32,Erratic,21,11,0,0,0,0
43983,201108,STRAWBERRY HONEYCOMB  GARLAND ,71,Erratic,65,6,0,0,0,0
43984,201109,STRAWBERRY HONEYCOMB  GARLAND ,49,Erratic,49,0,0,0,0,0
43985,201110,STRAWBERRY HONEYCOMB  GARLAND ,54,Erratic,50,4,0,0,0,0
43986,201111,STRAWBERRY HONEYCOMB  GARLAND ,20,Erratic,17,3,0,0,0,0
43987,201112,STRAWBERRY HONEYCOMB  GARLAND ,33,Erratic,29,4,0,0,0,0
43988,201001,STRAWBERRY LUNCH BOX WITH CUTLERY,8,Lumpy,6,2,0,0,0,1
43989,201002,STRAWBERRY LUNCH BOX WITH CUTLERY,7,Lumpy,1,6,0,0,0,1
43990,201003,STRAWBERRY LUNCH BOX WITH CUTLERY,7,Lumpy,6,1,0,0,0,1
43991,201005,STRAWBERRY LUNCH BOX WITH CUTLERY,10,Lumpy,10,0,0,0,0,1
43992,201006,STRAWBERRY LUNCH BOX WITH CUTLERY,7,Lumpy,6,1,0,0,0,1
43993,201007,STRAWBERRY LUNCH BOX WITH CUTLERY,18,Lumpy,6,12,0,0,0,1
43994,201008,STRAWBERRY LUNCH BOX WITH CUTLERY,3,Lumpy,1,2,0,0,0,1
43995,201009,STRAWBERRY LUNCH BOX WITH CUTLERY,27,Lumpy,25,2,0,0,0,1
43996,201010,STRAWBERRY LUNCH BOX WITH CUTLERY,1,Lumpy,0,1,0,0,0,1
43997,201012,STRAWBERRY LUNCH BOX WITH CUTLERY,92,Lumpy,84,7,0,0,1,1
43998,201101,STRAWBERRY LUNCH BOX WITH CUTLERY,455,Lumpy,256,10,60,0,129,1
43999,201102,STRAWBERRY LUNCH BOX WITH CUTLERY,295,Lumpy,218,16,60,0,1,1
44000,201103,STRAWBERRY LUNCH BOX WITH CUTLERY,511,Lumpy,134,19,180,0,178,1
44001,201104,STRAWBERRY LUNCH BOX WITH CUTLERY,169,Lumpy,151,17,0,0,1,1
44002,201105,STRAWBERRY LUNCH BOX WITH CUTLERY,396,Lumpy,170,13,180,0,33,1
44003,201106,STRAWBERRY LUNCH BOX WITH CUTLERY,309,Lumpy,156,20,61,0,72,1
44004,201107,STRAWBERRY LUNCH BOX WITH CUTLERY,274,Lumpy,253,16,0,0,5,1
44005,201108,STRAWBERRY LUNCH BOX WITH CUTLERY,185,Lumpy,161,16,6,0,2,1
44006,201109,STRAWBERRY LUNCH BOX WITH CUTLERY,341,Lumpy,191,17,120,0,13,1
44007,201110,STRAWBERRY LUNCH BOX WITH CUTLERY,327,Lumpy,128,17,180,0,2,1
44008,201111,STRAWBERRY LUNCH BOX WITH CUTLERY,316,Lumpy,223,27,60,0,6,1
44009,201112,STRAWBERRY LUNCH BOX WITH CUTLERY,168,Lumpy,105,2,60,0,1,1
44010,201001,STRAWBERRY RAFFIA FOOD COVER,1,Erratic,1,0,0,0,0,0
44011,201006,STRAWBERRY RAFFIA FOOD COVER,6,Erratic,0,0,0,0,6,0
44012,201008,STRAWBERRY RAFFIA FOOD COVER,1,Erratic,1,0,0,0,0,0
44013,201012,STRAWBERRY RAFFIA FOOD COVER,9,Erratic,5,4,0,0,0,0
44014,201101,STRAWBERRY RAFFIA FOOD COVER,24,Erratic,19,5,0,0,0,0
44015,201102,STRAWBERRY RAFFIA FOOD COVER,18,Erratic,8,8,0,0,2,0
44016,201103,STRAWBERRY RAFFIA FOOD COVER,123,Erratic,15,6,0,0,102,0
44017,201104,STRAWBERRY RAFFIA FOOD COVER,25,Erratic,19,6,0,0,0,0
44018,201105,STRAWBERRY RAFFIA FOOD COVER,41,Erratic,30,11,0,0,0,0
44019,201106,STRAWBERRY RAFFIA FOOD COVER,57,Erratic,41,4,0,0,12,0
44020,201107,STRAWBERRY RAFFIA FOOD COVER,65,Erratic,41,18,0,0,6,0
44021,201108,STRAWBERRY RAFFIA FOOD COVER,70,Erratic,39,27,0,0,4,0
44022,201109,STRAWBERRY RAFFIA FOOD COVER,30,Erratic,14,10,0,0,6,0
44023,201110,STRAWBERRY RAFFIA FOOD COVER,32,Erratic,11,21,0,0,0,0
44024,201111,STRAWBERRY RAFFIA FOOD COVER,130,Erratic,7,21,0,0,102,0
44025,201112,STRAWBERRY RAFFIA FOOD COVER,5,Erratic,0,5,0,0,0,0
44026,201001,STRAWBERRY SHOPPER BAG,2,Lumpy,1,1,0,0,0,1
44027,201003,STRAWBERRY SHOPPER BAG,3,Lumpy,0,3,0,0,0,1
44028,201006,STRAWBERRY SHOPPER BAG,2,Lumpy,1,1,0,0,0,1
44029,201007,STRAWBERRY SHOPPER BAG,22,Lumpy,20,2,0,0,0,1
44030,201008,STRAWBERRY SHOPPER BAG,9,Lumpy,9,0,0,0,0,1
44031,201009,STRAWBERRY SHOPPER BAG,3,Lumpy,0,3,0,0,0,1
44032,201010,STRAWBERRY SHOPPER BAG,5,Lumpy,0,5,0,0,0,1
44033,201012,STRAWBERRY SHOPPER BAG,99,Lumpy,44,55,0,0,0,1
44034,201101,STRAWBERRY SHOPPER BAG,566,Lumpy,119,337,100,0,10,1
44035,201102,STRAWBERRY SHOPPER BAG,221,Lumpy,73,38,100,0,10,1
44036,201103,STRAWBERRY SHOPPER BAG,254,Lumpy,126,27,100,0,1,1
44037,201104,STRAWBERRY SHOPPER BAG,164,Lumpy,110,42,0,0,12,1
44038,201105,STRAWBERRY SHOPPER BAG,303,Lumpy,264,35,0,0,4,1
44039,201106,STRAWBERRY SHOPPER BAG,159,Lumpy,133,16,0,0,10,1
44040,201107,STRAWBERRY SHOPPER BAG,216,Lumpy,131,59,0,0,26,1
44041,201108,STRAWBERRY SHOPPER BAG,215,Lumpy,176,28,0,0,11,1
44042,201109,STRAWBERRY SHOPPER BAG,66,Lumpy,50,15,0,0,1,1
44043,201110,STRAWBERRY SHOPPER BAG,258,Lumpy,187,57,0,0,14,1
44044,201111,STRAWBERRY SHOPPER BAG,194,Lumpy,112,49,0,0,33,1
44045,201112,STRAWBERRY SHOPPER BAG,74,Lumpy,38,36,0,0,0,1
44046,201010,STRAWBRY SCENTED VOTIVE CANDLE,24,Lumpy,24,0,0,0,0,0
